user_id,company_id,revenue_month,revenue_amount,revenue_type
USR-003726,CTC-001,2024-01,120.27,recurring
USR-003726,CTC-001,2024-02,148.86,recurring
USR-003726,CTC-001,2024-03,126.97,recurring
USR-003727,CTC-001,2025-04,147.7,recurring
USR-003727,CTC-001,2025-05,120.99,recurring
USR-003727,CTC-001,2025-06,103.05,recurring
USR-003727,CTC-001,2025-07,77.65,recurring
USR-003728,CTC-002,2025-03,74.41,one_time
USR-003729,CTC-002,2024-08,82.42,recurring
USR-003729,CTC-002,2024-09,56.1,recurring
USR-003729,CTC-002,2024-10,85.47,recurring
USR-003729,CTC-002,2024-11,93.58,recurring
USR-003729,CTC-002,2024-12,43.31,recurring
USR-003729,CTC-002,2025-01,54.45,recurring
USR-003729,CTC-002,2025-02,82.18,recurring
USR-003729,CTC-002,2025-03,48.54,recurring
USR-003729,CTC-002,2025-04,92.7,recurring
USR-003729,CTC-002,2025-05,90.36,recurring
USR-003729,CTC-002,2025-06,49.59,recurring
USR-003730,CTC-004,2024-10,159.57,recurring
USR-003730,CTC-004,2024-11,83.75,recurring
USR-003730,CTC-004,2024-12,167.27,recurring
USR-003730,CTC-004,2025-01,160.85,recurring
USR-003730,CTC-004,2025-02,229.19,recurring
USR-003730,CTC-004,2025-03,127.05,recurring
USR-003730,CTC-004,2025-04,195.16,recurring
USR-003730,CTC-004,2025-05,121.52,recurring
USR-003730,CTC-004,2025-06,118.1,recurring
USR-003730,CTC-004,2025-07,174.49,recurring
USR-003730,CTC-004,2025-08,106.08,recurring
USR-003731,CTC-002,2024-12,52.93,one_time
USR-003732,CTC-002,2025-04,109.05,recurring
USR-003732,CTC-002,2025-05,107.62,recurring
USR-003732,CTC-002,2025-06,71.81,recurring
USR-003732,CTC-002,2025-07,119.22,recurring
USR-003732,CTC-002,2025-08,27.46,recurring
USR-003732,CTC-002,2025-09,44.58,recurring
USR-003732,CTC-002,2025-10,113.02,recurring
USR-003732,CTC-002,2025-11,117.92,recurring
USR-003732,CTC-002,2025-12,104.57,recurring
USR-003732,CTC-002,2026-01,83.72,recurring
USR-003732,CTC-002,2026-02,100.59,recurring
USR-003732,CTC-002,2026-03,88.7,recurring
USR-003732,CTC-002,2026-04,92.83,recurring
USR-003732,CTC-002,2026-05,43.94,recurring
USR-003732,CTC-002,2026-06,108.74,recurring
USR-003733,CTC-004,2024-04,109.11,recurring
USR-003733,CTC-004,2024-05,135.22,recurring
USR-003733,CTC-004,2024-06,211.92,recurring
USR-003733,CTC-004,2024-07,187.46,recurring
USR-003733,CTC-004,2024-08,211.18,recurring
USR-003733,CTC-004,2024-09,154.18,recurring
USR-003733,CTC-004,2024-10,191.92,recurring
USR-003733,CTC-004,2024-11,111.66,recurring
USR-003734,CTC-003,2024-07,274.77,one_time
USR-003735,CTC-004,2024-12,141.09,recurring
USR-003735,CTC-004,2025-01,97.1,recurring
USR-003735,CTC-004,2025-02,188.12,recurring
USR-003735,CTC-004,2025-03,155.2,recurring
USR-003735,CTC-004,2025-04,196.31,recurring
USR-003735,CTC-004,2025-05,223.3,recurring
USR-003735,CTC-004,2025-06,146.27,recurring
USR-003735,CTC-004,2025-07,162.24,recurring
USR-003735,CTC-004,2025-08,211.62,recurring
USR-003736,CTC-002,2024-04,109.63,recurring
USR-003736,CTC-002,2024-05,115.69,recurring
USR-003736,CTC-002,2024-06,113.65,recurring
USR-003736,CTC-002,2024-07,71.06,recurring
USR-003736,CTC-002,2024-08,92.93,recurring
USR-003736,CTC-002,2024-09,121.79,recurring
USR-003736,CTC-002,2024-10,100.12,recurring
USR-003736,CTC-002,2024-11,98.38,recurring
USR-003736,CTC-002,2024-12,106.82,recurring
USR-003736,CTC-002,2025-01,86.33,recurring
USR-003736,CTC-002,2025-02,77.17,recurring
USR-003736,CTC-002,2025-03,55.59,recurring
USR-003736,CTC-002,2025-04,73.06,recurring
USR-003736,CTC-002,2025-05,57.73,recurring
USR-003736,CTC-002,2025-06,102.12,recurring
USR-003737,CTC-002,2025-04,86.77,recurring
USR-003737,CTC-002,2025-05,104.9,recurring
USR-003737,CTC-002,2025-06,114.06,recurring
USR-003737,CTC-002,2025-07,63.21,recurring
USR-003737,CTC-002,2025-08,118.13,recurring
USR-003737,CTC-002,2025-09,96.95,recurring
USR-003737,CTC-002,2025-10,100.25,recurring
USR-003737,CTC-002,2025-11,114.47,recurring
USR-003737,CTC-002,2025-12,72.52,recurring
USR-003737,CTC-002,2026-01,99.13,recurring
USR-003737,CTC-002,2026-02,118.49,recurring
USR-003737,CTC-002,2026-03,117.32,recurring
USR-003737,CTC-002,2026-04,79.86,recurring
USR-003737,CTC-002,2026-05,95.59,recurring
USR-003737,CTC-002,2026-06,38.13,recurring
USR-003738,CTC-004,2025-01,198.53,one_time
USR-003739,CTC-001,2024-01,155.04,recurring
USR-003739,CTC-001,2024-02,115.16,recurring
USR-003739,CTC-001,2024-03,138.03,recurring
USR-003739,CTC-001,2024-04,109.44,recurring
USR-003739,CTC-001,2024-05,112.35,recurring
USR-003739,CTC-001,2024-06,105.34,recurring
USR-003739,CTC-001,2024-07,39.26,recurring
USR-003739,CTC-001,2024-08,125.46,recurring
USR-003740,CTC-003,2025-01,199.05,recurring
USR-003740,CTC-003,2025-02,209.64,recurring
USR-003741,CTC-004,2025-01,257.32,one_time
USR-003742,CTC-001,2024-11,123.4,one_time
USR-003743,CTC-002,2024-06,98.31,recurring
USR-003743,CTC-002,2024-07,75.15,recurring
USR-003743,CTC-002,2024-08,51.61,recurring
USR-003743,CTC-002,2024-09,77.15,recurring
USR-003743,CTC-002,2024-10,122.09,recurring
USR-003743,CTC-002,2024-11,88.65,recurring
USR-003744,CTC-001,2025-05,146.2,recurring
USR-003744,CTC-001,2025-06,92.63,recurring
USR-003744,CTC-001,2025-07,110.25,recurring
USR-003744,CTC-001,2025-08,116.47,recurring
USR-003744,CTC-001,2025-09,103.23,recurring
USR-003744,CTC-001,2025-10,75.82,recurring
USR-003744,CTC-001,2025-11,182.03,recurring
USR-003745,CTC-004,2024-08,106.29,one_time
USR-003746,CTC-004,2024-01,125.06,recurring
USR-003746,CTC-004,2024-02,64.63,recurring
USR-003746,CTC-004,2024-03,222.12,recurring
USR-003746,CTC-004,2024-04,165.78,recurring
USR-003746,CTC-004,2024-05,152.76,recurring
USR-003747,CTC-001,2025-01,118.37,recurring
USR-003747,CTC-001,2025-02,161.35,recurring
USR-003747,CTC-001,2025-03,160.06,recurring
USR-003747,CTC-001,2025-04,154.75,recurring
USR-003747,CTC-001,2025-05,107.77,recurring
USR-003747,CTC-001,2025-06,162.66,recurring
USR-003748,CTC-004,2024-08,148.96,recurring
USR-003748,CTC-004,2024-09,169.91,recurring
USR-003748,CTC-004,2024-10,192.88,recurring
USR-003748,CTC-004,2024-11,145.21,recurring
USR-003748,CTC-004,2024-12,118.28,recurring
USR-003748,CTC-004,2025-01,241.02,recurring
USR-003748,CTC-004,2025-02,176.33,recurring
USR-003748,CTC-004,2025-03,169.98,recurring
USR-003748,CTC-004,2025-04,106.8,recurring
USR-003748,CTC-004,2025-05,247.41,recurring
USR-003748,CTC-004,2025-06,212.57,recurring
USR-003748,CTC-004,2025-07,161.48,recurring
USR-003749,CTC-004,2024-05,211.07,one_time
USR-003750,CTC-004,2024-10,146.53,one_time
USR-003751,CTC-002,2024-03,53.63,recurring
USR-003751,CTC-002,2024-04,117.37,recurring
USR-003751,CTC-002,2024-05,63.73,recurring
USR-003752,CTC-004,2024-11,71.33,recurring
USR-003752,CTC-004,2024-12,154.62,recurring
USR-003752,CTC-004,2025-01,173.19,recurring
USR-003752,CTC-004,2025-02,150.12,recurring
USR-003753,CTC-004,2025-02,156.24,recurring
USR-003753,CTC-004,2025-03,168.07,recurring
USR-003753,CTC-004,2025-04,135.09,recurring
USR-003753,CTC-004,2025-05,168.32,recurring
USR-003753,CTC-004,2025-06,140.99,recurring
USR-003754,CTC-001,2024-01,99.51,one_time
USR-003755,CTC-002,2024-04,82.76,recurring
USR-003755,CTC-002,2024-05,74.92,recurring
USR-003756,CTC-001,2024-03,105.05,recurring
USR-003756,CTC-001,2024-04,96.25,recurring
USR-003756,CTC-001,2024-05,73.86,recurring
USR-003756,CTC-001,2024-06,90.17,recurring
USR-003756,CTC-001,2024-07,144.02,recurring
USR-003756,CTC-001,2024-08,151.34,recurring
USR-003756,CTC-001,2024-09,111.01,recurring
USR-003756,CTC-001,2024-10,141.36,recurring
USR-003756,CTC-001,2024-11,127.05,recurring
USR-003757,CTC-001,2024-10,123.78,recurring
USR-003757,CTC-001,2024-11,151.29,recurring
USR-003757,CTC-001,2024-12,95.54,recurring
USR-003757,CTC-001,2025-01,108.19,recurring
USR-003757,CTC-001,2025-02,67.58,recurring
USR-003757,CTC-001,2025-03,157.32,recurring
USR-003757,CTC-001,2025-04,70.38,recurring
USR-003757,CTC-001,2025-05,95.05,recurring
USR-003757,CTC-001,2025-06,124.32,recurring
USR-003758,CTC-002,2024-05,80.06,recurring
USR-003758,CTC-002,2024-06,90.29,recurring
USR-003759,CTC-001,2024-08,113.16,recurring
USR-003759,CTC-001,2024-09,142.18,recurring
USR-003759,CTC-001,2024-10,98.04,recurring
USR-003759,CTC-001,2024-11,151.74,recurring
USR-003759,CTC-001,2024-12,147.04,recurring
USR-003759,CTC-001,2025-01,100.45,recurring
USR-003759,CTC-001,2025-02,147.8,recurring
USR-003759,CTC-001,2025-03,118.84,recurring
USR-003759,CTC-001,2025-04,130.76,recurring
USR-003760,CTC-003,2024-03,244.35,one_time
USR-003761,CTC-001,2025-03,130.69,recurring
USR-003761,CTC-001,2025-04,181.88,recurring
USR-003761,CTC-001,2025-05,124.34,recurring
USR-003761,CTC-001,2025-06,133.94,recurring
USR-003761,CTC-001,2025-07,66.64,recurring
USR-003761,CTC-001,2025-08,129.52,recurring
USR-003761,CTC-001,2025-09,125.02,recurring
USR-003761,CTC-001,2025-10,151.9,recurring
USR-003762,CTC-003,2024-03,136.66,one_time
USR-003763,CTC-002,2024-03,82.92,recurring
USR-003763,CTC-002,2024-04,62.59,recurring
USR-003763,CTC-002,2024-05,56.77,recurring
USR-003763,CTC-002,2024-06,68.59,recurring
USR-003763,CTC-002,2024-07,102.38,recurring
USR-003763,CTC-002,2024-08,100.12,recurring
USR-003763,CTC-002,2024-09,80.36,recurring
USR-003763,CTC-002,2024-10,64.63,recurring
USR-003763,CTC-002,2024-11,89.18,recurring
USR-003763,CTC-002,2024-12,136.41,recurring
USR-003764,CTC-004,2024-02,175.42,recurring
USR-003764,CTC-004,2024-03,148.56,recurring
USR-003765,CTC-004,2024-03,174.66,one_time
USR-003766,CTC-002,2025-04,110.95,recurring
USR-003766,CTC-002,2025-05,82.75,recurring
USR-003766,CTC-002,2025-06,98.5,recurring
USR-003767,CTC-003,2024-12,248.35,recurring
USR-003767,CTC-003,2025-01,203.31,recurring
USR-003768,CTC-004,2024-11,239.37,one_time
USR-003769,CTC-001,2025-02,134.53,one_time
USR-003770,CTC-004,2025-04,206.31,recurring
USR-003770,CTC-004,2025-05,163.02,recurring
USR-003770,CTC-004,2025-06,149.26,recurring
USR-003770,CTC-004,2025-07,125.59,recurring
USR-003771,CTC-003,2024-07,196.18,one_time
USR-003772,CTC-002,2024-09,130.77,one_time
USR-003773,CTC-003,2024-12,152.3,one_time
USR-003774,CTC-002,2024-09,56.97,recurring
USR-003774,CTC-002,2024-10,68.45,recurring
USR-003774,CTC-002,2024-11,91.4,recurring
USR-003774,CTC-002,2024-12,88.63,recurring
USR-003774,CTC-002,2025-01,55.39,recurring
USR-003774,CTC-002,2025-02,132.27,recurring
USR-003774,CTC-002,2025-03,56.31,recurring
USR-003774,CTC-002,2025-04,72.03,recurring
USR-003774,CTC-002,2025-05,74.57,recurring
USR-003774,CTC-002,2025-06,109.14,recurring
USR-003774,CTC-002,2025-07,77.39,recurring
USR-003774,CTC-002,2025-08,88.98,recurring
USR-003774,CTC-002,2025-09,89.28,recurring
USR-003774,CTC-002,2025-10,88.4,recurring
USR-003774,CTC-002,2025-11,69.88,recurring
USR-003774,CTC-002,2025-12,87.28,recurring
USR-003775,CTC-003,2024-05,210.29,recurring
USR-003775,CTC-003,2024-06,222.12,recurring
USR-003775,CTC-003,2024-07,205.44,recurring
USR-003776,CTC-002,2024-04,74.18,one_time
USR-003777,CTC-003,2025-04,220.66,recurring
USR-003777,CTC-003,2025-05,206.77,recurring
USR-003777,CTC-003,2025-06,151.53,recurring
USR-003778,CTC-002,2024-11,70.15,recurring
USR-003778,CTC-002,2024-12,68.34,recurring
USR-003778,CTC-002,2025-01,71.17,recurring
USR-003779,CTC-004,2024-12,225.59,recurring
USR-003779,CTC-004,2025-01,143.75,recurring
USR-003779,CTC-004,2025-02,216.52,recurring
USR-003779,CTC-004,2025-03,73.97,recurring
USR-003779,CTC-004,2025-04,155.46,recurring
USR-003779,CTC-004,2025-05,129.59,recurring
USR-003779,CTC-004,2025-06,222.1,recurring
USR-003780,CTC-001,2025-01,98.88,recurring
USR-003780,CTC-001,2025-02,128.02,recurring
USR-003781,CTC-003,2024-06,164.62,recurring
USR-003781,CTC-003,2024-07,231.87,recurring
USR-003781,CTC-003,2024-08,226.25,recurring
USR-003781,CTC-003,2024-09,265.83,recurring
USR-003782,CTC-002,2025-03,68.69,one_time
USR-003783,CTC-004,2025-01,233.85,one_time
USR-003784,CTC-002,2025-03,89.53,one_time
USR-003785,CTC-003,2024-03,175.72,one_time
USR-003786,CTC-004,2024-10,235.32,one_time
USR-003787,CTC-001,2025-05,130.79,one_time
USR-003788,CTC-002,2024-12,71.68,one_time
USR-003789,CTC-004,2024-08,146.86,recurring
USR-003789,CTC-004,2024-09,239.11,recurring
USR-003789,CTC-004,2024-10,210.73,recurring
USR-003789,CTC-004,2024-11,150.25,recurring
USR-003789,CTC-004,2024-12,217.2,recurring
USR-003789,CTC-004,2025-01,203.02,recurring
USR-003790,CTC-003,2025-02,177.56,recurring
USR-003790,CTC-003,2025-03,290.18,recurring
USR-003790,CTC-003,2025-04,193.9,recurring
USR-003790,CTC-003,2025-05,195.13,recurring
USR-003790,CTC-003,2025-06,259.32,recurring
USR-003790,CTC-003,2025-07,132.39,recurring
USR-003791,CTC-002,2024-01,81.77,recurring
USR-003791,CTC-002,2024-02,87.85,recurring
USR-003791,CTC-002,2024-03,114.39,recurring
USR-003791,CTC-002,2024-04,88.02,recurring
USR-003791,CTC-002,2024-05,93.86,recurring
USR-003791,CTC-002,2024-06,67.29,recurring
USR-003791,CTC-002,2024-07,101.17,recurring
USR-003791,CTC-002,2024-08,82.64,recurring
USR-003791,CTC-002,2024-09,89.72,recurring
USR-003792,CTC-001,2025-01,129.39,one_time
USR-003793,CTC-003,2024-07,66.98,recurring
USR-003793,CTC-003,2024-08,145.25,recurring
USR-003793,CTC-003,2024-09,197.91,recurring
USR-003793,CTC-003,2024-10,230.46,recurring
USR-003793,CTC-003,2024-11,255.54,recurring
USR-003793,CTC-003,2024-12,236.1,recurring
USR-003793,CTC-003,2025-01,277.95,recurring
USR-003794,CTC-004,2024-03,71.53,recurring
USR-003794,CTC-004,2024-04,233.75,recurring
USR-003794,CTC-004,2024-05,104.87,recurring
USR-003794,CTC-004,2024-06,153.51,recurring
USR-003794,CTC-004,2024-07,235.16,recurring
USR-003794,CTC-004,2024-08,158.55,recurring
USR-003794,CTC-004,2024-09,214.92,recurring
USR-003794,CTC-004,2024-10,142.49,recurring
USR-003794,CTC-004,2024-11,144.15,recurring
USR-003795,CTC-004,2025-01,178.15,one_time
USR-003796,CTC-002,2025-03,94.81,one_time
USR-003797,CTC-004,2024-01,162.36,recurring
USR-003797,CTC-004,2024-02,181.24,recurring
USR-003797,CTC-004,2024-03,198.19,recurring
USR-003797,CTC-004,2024-04,250.51,recurring
USR-003797,CTC-004,2024-05,163.37,recurring
USR-003797,CTC-004,2024-06,160.22,recurring
USR-003797,CTC-004,2024-07,196.73,recurring
USR-003797,CTC-004,2024-08,164.17,recurring
USR-003797,CTC-004,2024-09,164.1,recurring
USR-003797,CTC-004,2024-10,144.01,recurring
USR-003797,CTC-004,2024-11,170.69,recurring
USR-003797,CTC-004,2024-12,178.62,recurring
USR-003798,CTC-002,2024-06,89.38,recurring
USR-003798,CTC-002,2024-07,97.74,recurring
USR-003799,CTC-003,2025-06,272.27,recurring
USR-003799,CTC-003,2025-07,262.15,recurring
USR-003799,CTC-003,2025-08,185.53,recurring
USR-003799,CTC-003,2025-09,136.62,recurring
USR-003800,CTC-004,2024-06,136.07,recurring
USR-003800,CTC-004,2024-07,114.79,recurring
USR-003801,CTC-002,2024-08,63.47,one_time
USR-003802,CTC-002,2024-10,89.48,one_time
USR-003803,CTC-002,2024-09,106.09,recurring
USR-003803,CTC-002,2024-10,72.7,recurring
USR-003803,CTC-002,2024-11,106.25,recurring
USR-003804,CTC-004,2024-10,96.32,recurring
USR-003804,CTC-004,2024-11,163.37,recurring
USR-003804,CTC-004,2024-12,174.46,recurring
USR-003804,CTC-004,2025-01,117.87,recurring
USR-003804,CTC-004,2025-02,178.43,recurring
USR-003805,CTC-004,2024-12,151.4,recurring
USR-003805,CTC-004,2025-01,147.35,recurring
USR-003805,CTC-004,2025-02,174.81,recurring
USR-003805,CTC-004,2025-03,173.84,recurring
USR-003805,CTC-004,2025-04,102.27,recurring
USR-003805,CTC-004,2025-05,200.73,recurring
USR-003805,CTC-004,2025-06,221.29,recurring
USR-003805,CTC-004,2025-07,172.7,recurring
USR-003805,CTC-004,2025-08,146.84,recurring
USR-003805,CTC-004,2025-09,215.16,recurring
USR-003805,CTC-004,2025-10,184.99,recurring
USR-003805,CTC-004,2025-11,158.5,recurring
USR-003805,CTC-004,2025-12,160.02,recurring
USR-003805,CTC-004,2026-01,158.17,recurring
USR-003806,CTC-001,2025-04,155.59,one_time
USR-003807,CTC-003,2024-03,219.65,recurring
USR-003807,CTC-003,2024-04,199.79,recurring
USR-003807,CTC-003,2024-05,168.31,recurring
USR-003807,CTC-003,2024-06,246.4,recurring
USR-003808,CTC-002,2025-04,87.93,one_time
USR-003809,CTC-001,2024-01,127.43,one_time
USR-003810,CTC-002,2024-06,68.74,recurring
USR-003810,CTC-002,2024-07,53.72,recurring
USR-003810,CTC-002,2024-08,45.01,recurring
USR-003810,CTC-002,2024-09,33.09,recurring
USR-003811,CTC-003,2024-04,174.92,recurring
USR-003811,CTC-003,2024-05,222.21,recurring
USR-003811,CTC-003,2024-06,229.92,recurring
USR-003812,CTC-001,2025-02,124.31,one_time
USR-003813,CTC-003,2024-10,220.31,one_time
USR-003814,CTC-002,2024-12,120.12,recurring
USR-003814,CTC-002,2025-01,86.04,recurring
USR-003814,CTC-002,2025-02,91.28,recurring
USR-003814,CTC-002,2025-03,115.45,recurring
USR-003814,CTC-002,2025-04,111.85,recurring
USR-003814,CTC-002,2025-05,75.72,recurring
USR-003815,CTC-003,2024-02,253.25,recurring
USR-003815,CTC-003,2024-03,226.03,recurring
USR-003815,CTC-003,2024-04,300.83,recurring
USR-003815,CTC-003,2024-05,208.47,recurring
USR-003815,CTC-003,2024-06,178.81,recurring
USR-003815,CTC-003,2024-07,247.42,recurring
USR-003815,CTC-003,2024-08,251.51,recurring
USR-003815,CTC-003,2024-09,218.69,recurring
USR-003815,CTC-003,2024-10,197.14,recurring
USR-003815,CTC-003,2024-11,219.39,recurring
USR-003815,CTC-003,2024-12,202.48,recurring
USR-003815,CTC-003,2025-01,111.81,recurring
USR-003815,CTC-003,2025-02,223.38,recurring
USR-003815,CTC-003,2025-03,193.25,recurring
USR-003815,CTC-003,2025-04,115.06,recurring
USR-003816,CTC-003,2024-02,248.88,recurring
USR-003816,CTC-003,2024-03,189.59,recurring
USR-003816,CTC-003,2024-04,207.69,recurring
USR-003816,CTC-003,2024-05,195.76,recurring
USR-003817,CTC-004,2025-02,189.97,one_time
USR-003818,CTC-003,2025-05,125.51,one_time
USR-003819,CTC-002,2024-02,71.44,one_time
USR-003820,CTC-001,2024-11,99.53,one_time
USR-003821,CTC-003,2024-04,240.66,one_time
USR-003822,CTC-003,2024-09,172.77,recurring
USR-003822,CTC-003,2024-10,239.51,recurring
USR-003822,CTC-003,2024-11,269.13,recurring
USR-003822,CTC-003,2024-12,219.35,recurring
USR-003823,CTC-004,2024-10,205.48,recurring
USR-003823,CTC-004,2024-11,129.41,recurring
USR-003823,CTC-004,2024-12,202.93,recurring
USR-003823,CTC-004,2025-01,222.33,recurring
USR-003823,CTC-004,2025-02,164.6,recurring
USR-003824,CTC-002,2024-01,85.83,recurring
USR-003824,CTC-002,2024-02,79.88,recurring
USR-003824,CTC-002,2024-03,56.98,recurring
USR-003825,CTC-001,2025-02,132.52,one_time
USR-003826,CTC-004,2024-06,143.11,recurring
USR-003826,CTC-004,2024-07,203.4,recurring
USR-003826,CTC-004,2024-08,139.02,recurring
USR-003826,CTC-004,2024-09,138.57,recurring
USR-003826,CTC-004,2024-10,185.4,recurring
USR-003826,CTC-004,2024-11,199.28,recurring
USR-003826,CTC-004,2024-12,212.77,recurring
USR-003826,CTC-004,2025-01,176.46,recurring
USR-003826,CTC-004,2025-02,171.2,recurring
USR-003826,CTC-004,2025-03,127.21,recurring
USR-003826,CTC-004,2025-04,157.73,recurring
USR-003826,CTC-004,2025-05,122.21,recurring
USR-003826,CTC-004,2025-06,212.23,recurring
USR-003826,CTC-004,2025-07,145.02,recurring
USR-003827,CTC-002,2024-06,118.33,recurring
USR-003827,CTC-002,2024-07,100.02,recurring
USR-003827,CTC-002,2024-08,114.58,recurring
USR-003827,CTC-002,2024-09,69.52,recurring
USR-003828,CTC-004,2024-12,155.77,one_time
USR-003829,CTC-001,2024-05,151.0,recurring
USR-003829,CTC-001,2024-06,126.77,recurring
USR-003829,CTC-001,2024-07,110.18,recurring
USR-003829,CTC-001,2024-08,74.7,recurring
USR-003829,CTC-001,2024-09,101.82,recurring
USR-003830,CTC-002,2024-12,72.86,one_time
USR-003831,CTC-001,2025-04,107.05,recurring
USR-003831,CTC-001,2025-05,84.79,recurring
USR-003831,CTC-001,2025-06,133.73,recurring
USR-003831,CTC-001,2025-07,141.73,recurring
USR-003831,CTC-001,2025-08,95.94,recurring
USR-003831,CTC-001,2025-09,121.38,recurring
USR-003831,CTC-001,2025-10,118.48,recurring
USR-003831,CTC-001,2025-11,111.41,recurring
USR-003831,CTC-001,2025-12,147.83,recurring
USR-003831,CTC-001,2026-01,117.89,recurring
USR-003831,CTC-001,2026-02,143.54,recurring
USR-003832,CTC-003,2025-01,311.15,one_time
USR-003833,CTC-003,2024-12,267.19,recurring
USR-003833,CTC-003,2025-01,175.27,recurring
USR-003833,CTC-003,2025-02,205.54,recurring
USR-003833,CTC-003,2025-03,244.76,recurring
USR-003834,CTC-002,2024-09,113.95,recurring
USR-003834,CTC-002,2024-10,77.45,recurring
USR-003834,CTC-002,2024-11,139.57,recurring
USR-003834,CTC-002,2024-12,93.58,recurring
USR-003834,CTC-002,2025-01,96.45,recurring
USR-003834,CTC-002,2025-02,67.4,recurring
USR-003834,CTC-002,2025-03,87.71,recurring
USR-003835,CTC-001,2024-11,159.52,one_time
USR-003836,CTC-004,2024-07,199.68,one_time
USR-003837,CTC-002,2024-11,76.11,recurring
USR-003837,CTC-002,2024-12,72.34,recurring
USR-003837,CTC-002,2025-01,93.44,recurring
USR-003837,CTC-002,2025-02,96.07,recurring
USR-003837,CTC-002,2025-03,104.86,recurring
USR-003838,CTC-003,2024-12,250.57,one_time
USR-003839,CTC-001,2025-04,122.99,one_time
USR-003840,CTC-001,2025-02,104.38,recurring
USR-003840,CTC-001,2025-03,101.56,recurring
USR-003840,CTC-001,2025-04,75.69,recurring
USR-003840,CTC-001,2025-05,148.4,recurring
USR-003840,CTC-001,2025-06,108.24,recurring
USR-003840,CTC-001,2025-07,93.03,recurring
USR-003840,CTC-001,2025-08,122.8,recurring
USR-003840,CTC-001,2025-09,135.53,recurring
USR-003840,CTC-001,2025-10,142.85,recurring
USR-003840,CTC-001,2025-11,159.52,recurring
USR-003840,CTC-001,2025-12,161.1,recurring
USR-003840,CTC-001,2026-01,108.87,recurring
USR-003840,CTC-001,2026-02,158.91,recurring
USR-003840,CTC-001,2026-03,140.39,recurring
USR-003840,CTC-001,2026-04,146.27,recurring
USR-003840,CTC-001,2026-05,104.75,recurring
USR-003840,CTC-001,2026-06,68.45,recurring
USR-003841,CTC-004,2024-12,206.56,recurring
USR-003841,CTC-004,2025-01,211.08,recurring
USR-003842,CTC-004,2025-02,118.97,one_time
USR-003843,CTC-001,2024-12,167.32,recurring
USR-003843,CTC-001,2025-01,78.86,recurring
USR-003843,CTC-001,2025-02,134.54,recurring
USR-003843,CTC-001,2025-03,132.17,recurring
USR-003843,CTC-001,2025-04,126.23,recurring
USR-003843,CTC-001,2025-05,132.03,recurring
USR-003843,CTC-001,2025-06,121.95,recurring
USR-003843,CTC-001,2025-07,133.36,recurring
USR-003843,CTC-001,2025-08,99.19,recurring
USR-003844,CTC-003,2024-06,216.51,recurring
USR-003844,CTC-003,2024-07,226.31,recurring
USR-003845,CTC-003,2024-12,184.96,recurring
USR-003845,CTC-003,2025-01,214.73,recurring
USR-003845,CTC-003,2025-02,225.89,recurring
USR-003845,CTC-003,2025-03,155.37,recurring
USR-003845,CTC-003,2025-04,169.76,recurring
USR-003845,CTC-003,2025-05,259.75,recurring
USR-003846,CTC-002,2024-09,77.42,recurring
USR-003846,CTC-002,2024-10,48.22,recurring
USR-003846,CTC-002,2024-11,89.66,recurring
USR-003846,CTC-002,2024-12,73.37,recurring
USR-003846,CTC-002,2025-01,105.73,recurring
USR-003847,CTC-001,2024-04,74.79,recurring
USR-003847,CTC-001,2024-05,130.31,recurring
USR-003847,CTC-001,2024-06,160.14,recurring
USR-003847,CTC-001,2024-07,99.96,recurring
USR-003847,CTC-001,2024-08,90.15,recurring
USR-003847,CTC-001,2024-09,96.74,recurring
USR-003847,CTC-001,2024-10,136.51,recurring
USR-003847,CTC-001,2024-11,125.19,recurring
USR-003848,CTC-002,2024-07,93.67,one_time
USR-003849,CTC-001,2024-08,93.4,recurring
USR-003849,CTC-001,2024-09,134.77,recurring
USR-003849,CTC-001,2024-10,122.6,recurring
USR-003849,CTC-001,2024-11,114.74,recurring
USR-003849,CTC-001,2024-12,134.19,recurring
USR-003849,CTC-001,2025-01,97.34,recurring
USR-003850,CTC-004,2025-03,239.45,recurring
USR-003850,CTC-004,2025-04,157.62,recurring
USR-003850,CTC-004,2025-05,189.85,recurring
USR-003850,CTC-004,2025-06,133.14,recurring
USR-003850,CTC-004,2025-07,177.29,recurring
USR-003850,CTC-004,2025-08,168.9,recurring
USR-003850,CTC-004,2025-09,141.78,recurring
USR-003850,CTC-004,2025-10,180.61,recurring
USR-003850,CTC-004,2025-11,163.58,recurring
USR-003850,CTC-004,2025-12,163.62,recurring
USR-003850,CTC-004,2026-01,138.51,recurring
USR-003850,CTC-004,2026-02,230.1,recurring
USR-003850,CTC-004,2026-03,208.48,recurring
USR-003850,CTC-004,2026-04,198.39,recurring
USR-003851,CTC-003,2024-01,105.87,recurring
USR-003851,CTC-003,2024-02,161.73,recurring
USR-003851,CTC-003,2024-03,144.24,recurring
USR-003851,CTC-003,2024-04,266.36,recurring
USR-003851,CTC-003,2024-05,175.96,recurring
USR-003851,CTC-003,2024-06,212.07,recurring
USR-003851,CTC-003,2024-07,232.37,recurring
USR-003851,CTC-003,2024-08,259.95,recurring
USR-003851,CTC-003,2024-09,208.23,recurring
USR-003851,CTC-003,2024-10,189.79,recurring
USR-003851,CTC-003,2024-11,207.26,recurring
USR-003851,CTC-003,2024-12,240.03,recurring
USR-003851,CTC-003,2025-01,190.84,recurring
USR-003851,CTC-003,2025-02,227.06,recurring
